OBJECTID,Lokalita,PM10,PM2_5,NO_,NO2,Nox,O3,SO2,CO,RychlostVetru,Vlhkost,Teplota,X,Y,Datum
622,ZID,8.29166666666667,5.29166666666667,1.75,6.97083333333333,9.67916666666667,41.75,2.68333333333333,129.1625,0.845833333333334,88.7083333333333,15.8708333333333,49.202,16.6343,2022/11/09 00:00:00+00
623,ZID,11.625,7.375,1.29166666666667,10.15,12.2041666666667,46.6708333333333,2.77916666666667,142.9625,0.9625,81.4166666666667,16.1458333333333,49.202,16.6343,2022/12/09 00:00:00+00
624,ZID,14.9583333333333,8.5,5.21666666666667,14.8541666666667,23.0625,43.0791666666667,3.26666666666667,184.754166666667,0.825,82.0416666666667,15.7291666666667,49.202,16.6343,2022/09/13 00:00:00+00
625,ZID,19.7916666666667,13.7916666666667,9.875,24.5041666666667,39.6666666666667,14.5666666666667,2.95416666666667,261.991666666667,0.358333333333333,98.0416666666667,15.6458333333333,49.202,16.6343,2022/09/14 00:00:00+00
626,ZID,15.4583333333333,9.95833333333333,7.59583333333333,16.2333333333333,27.8791666666667,32.4208333333333,2.97916666666667,182.425,0.65,93.625,17.5708333333333,49.202,16.6343,2022/09/15 00:00:00+00
627,ZID,11.4583333333333,5.83333333333333,4.76666666666667,13.0625,20.4083333333333,44.1958333333333,2.92083333333333,153.816666666667,0.520833333333333,76.625,14.8541666666667,49.202,16.6343,2022/09/16 00:00:00+00
628,ZID,9.29166666666667,4.125,1.425,7.6125,9.85416666666667,40.0833333333333,2.80416666666667,130.708333333333,0.820833333333333,87.2083333333333,10.6916666666667,49.202,16.6343,2022/09/17 00:00:00+00
629,ZID,3.83333333333333,2.125,0.8,5.73333333333333,7.02916666666667,47.6291666666667,2.86666666666667,120.179166666667,0.8625,79.4583333333333,11.4125,49.202,16.6343,2022/09/18 00:00:00+00
630,ZID,5.75,2.5,1.2125,9.89166666666667,11.8208333333333,45.3458333333333,2.92916666666667,139.65,0.75,87.7916666666667,10.375,49.202,16.6343,2022/09/19 00:00:00+00
631,ZID,37.1875,29.1875,14.00625,28.6875,50.2,17.89375,5.88125,372.71875,0.51875,93.75,8.25625,49.202,16.6343,2022/11/15 00:00:00+00
632,ZID,29.8333333333333,25.8333333333333,11,26.8833333333333,43.7291666666667,11.1041666666667,5.28333333333333,414.775,0.516666666666667,95.9583333333333,8.23333333333333,49.202,16.6343,2022/11/16 00:00:00+00
633,ZID,13.0833333333333,11.5833333333333,4.49583333333333,14.6375,21.6291666666667,9.24583333333333,5.14166666666667,317.345833333333,0.579166666666667,92.625,5.55833333333333,49.202,16.6343,2022/11/17 00:00:00+00
634,ZID,17,15.9166666666667,5.5,13.9333333333333,22.3958333333333,13.5458333333333,5.57916666666667,268.891666666667,1.05833333333333,91.9166666666667,2.69583333333333,49.202,16.6343,2022/11/18 00:00:00+00
635,ZID,20.0416666666667,18.125,2.14583333333333,11.05,14.4791666666667,28.3916666666667,6.04166666666667,197.916666666667,0.775,79.625,-0.475,49.202,16.6343,2022/11/19 00:00:00+00
636,ZID,35.375,32.625,6.85,20.0833333333333,30.6666666666667,13.475,5.6125,328.070833333333,0.404166666666667,92.5416666666667,0.5375,49.202,16.6343,2022/11/20 00:00:00+00
637,ZID,25.4166666666667,22.2916666666667,18.8125,25.1875,54.0541666666667,11.925,5.69166666666667,370.883333333333,0.441666666666667,91.9583333333333,3.91666666666667,49.202,16.6343,2022/11/21 00:00:00+00
638,ZID,18.7083333333333,16.5833333333333,7.25833333333333,22.4708333333333,33.675,16.7916666666667,6.2,299.525,1.05,93.375,4.05,49.202,16.6343,2022/11/22 00:00:00+00
639,ZID,41.1666666666667,35.375,13.225,24.1875,44.4791666666667,9.80833333333333,6.3125,402.533333333333,1.10833333333333,92.6666666666667,4.7125,49.202,16.6343,2022/11/23 00:00:00+00
640,ZID,33.8333333333333,27.4166666666667,19.475,25.7625,55.6166666666667,13.3,6.21666666666667,403.741666666667,0.941666666666667,89.3333333333333,5.275,49.202,16.6343,2022/11/24 00:00:00+00
641,ZID,29.2083333333333,22.7916666666667,29.575,24.9041666666667,70.1875,8.23333333333333,6.07083333333333,438.633333333333,0.566666666666667,93.7083333333333,4.9125,49.202,16.6343,2022/11/25 00:00:00+00
642,ZID,25.7916666666667,22.5,24.7416666666667,21.325,59.2625,13.3625,5.85833333333333,451.129166666667,0.7375,94,5.0625,49.202,16.6343,2022/11/26 00:00:00+00
643,ZID,23.125,20,9.05833333333333,20.0666666666667,34.0333333333333,12.7958333333333,5.59166666666667,363.033333333333,0.55,91.625,3.44583333333333,49.202,16.6343,2022/11/27 00:00:00+00
644,ZID,23.1666666666667,20.4166666666667,3.7,14.8333333333333,20.5958333333333,32.3625,5.7625,259.891666666667,1.3375,88.5416666666667,4.4375,49.202,16.6343,2022/11/28 00:00:00+00
